uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
34E733AF-7EDB-4DBE-9D42-5B29708680FE,16,34744.71,0.00,240.0002,0.00,0.01,16.97,0.02,2667274.55
34E733AF-7EDB-4DBE-9D42-5B29708680FE,32,34739.72,0.00,240.0004,0.00,0.02,26.72,0.07,4646932.74
34E733AF-7EDB-4DBE-9D42-5B29708680FE,64,34108.74,0.00,240.0006,0.00,0.03,36.68,0.19,8697144.01
4FC0284D-A720-4128-88FA-DF53530DC0A4,1,6717.59,0.00,240.0001,0.00,0.00,0.54,0.01,228836.01
4FC0284D-A720-4128-88FA-DF53530DC0A4,4,22689.40,0.00,240.0001,0.00,0.01,0.92,0.01,871884.15
4FC0284D-A720-4128-88FA-DF53530DC0A4,8,35069.02,0.00,240.0002,0.00,0.01,2.39,0.01,1594794.74
4FC0284D-A720-4128-88FA-DF53530DC0A4,16,35130.85,0.00,240.0002,0.00,0.01,24.16,0.02,2686470.97
4FC0284D-A720-4128-88FA-DF53530DC0A4,32,34848.62,0.00,240.0004,0.00,0.02,13.09,0.07,4653324.65
4FC0284D-A720-4128-88FA-DF53530DC0A4,64,34540.24,0.00,240.0006,0.00,0.03,23.63,0.19,8731878.61
BED32DEA-D362-431C-892F-B78BFCF20D56,1,6775.60,0.00,240.0001,0.00,0.00,0.51,0.01,228846.12
BED32DEA-D362-431C-892F-B78BFCF20D56,4,22921.87,0.00,240.0001,0.00,0.00,0.66,0.01,872619.08
BED32DEA-D362-431C-892F-B78BFCF20D56,8,24307.99,0.00,240.0002,0.00,0.01,3.33,0.02,1486413.44
BED32DEA-D362-431C-892F-B78BFCF20D56,16,33761.91,0.00,240.0002,0.00,0.01,21.77,0.02,2664323.01
BED32DEA-D362-431C-892F-B78BFCF20D56,32,35032.08,0.00,240.0003,0.00,0.02,26.61,0.07,4646928.99
BED32DEA-D362-431C-892F-B78BFCF20D56,64,34350.91,0.00,240.0006,0.00,0.03,27.56,0.19,8676418.48
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,1,6782.23,0.00,240.0001,0.00,0.00,0.58,0.01,228806.10
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,4,22854.78,0.00,240.0001,0.00,0.00,0.83,0.01,871207.73
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,8,35687.01,0.00,240.0002,0.00,0.01,1.73,0.01,1595148.36
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,16,35008.51,0.00,240.0002,0.00,0.01,26.30,0.02,2676348.39
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,32,34821.62,0.00,240.0004,0.00,0.02,26.84,0.07,4645924.57
E7ECAEF8-CC8F-4433-A5EA-BE7A19DF8511,64,34402.47,0.00,240.0006,0.00,0.03,25.55,0.19,8687250.35
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,1,6773.32,0.00,240.0001,0.00,0.00,0.82,0.01,229040.67
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,4,22834.76,0.00,240.0001,0.00,0.00,4.50,0.01,872062.75
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,8,35207.07,0.00,240.0002,0.00,0.01,0.83,0.01,1586482.47
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,16,35074.85,0.00,240.0002,0.00,0.01,14.36,0.02,2680172.29
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,32,34522.23,0.00,240.0004,0.00,0.02,25.70,0.07,4645541.61
3AE72B24-A0F5-4A83-BA91-1494D8780B4D,64,35043.51,0.00,240.0006,0.00,0.03,27.74,0.19,8776611.62
4ED9A745-6F20-4857-BE1B-C4077487AAF9,1,5131.39,0.00,240.0001,0.00,0.01,2.14,0.01,227586.61
4ED9A745-6F20-4857-BE1B-C4077487AAF9,4,18627.67,0.00,240.0002,0.00,0.01,4.66,0.01,881182.05
4ED9A745-6F20-4857-BE1B-C4077487AAF9,8,30984.24,0.00,240.0002,0.00,0.01,4.73,0.01,1645363.14
4ED9A745-6F20-4857-BE1B-C4077487AAF9,16,32279.25,0.00,240.0002,0.00,0.01,25.10,0.02,2838743.46
4ED9A745-6F20-4857-BE1B-C4077487AAF9,32,31702.63,0.00,240.0004,0.00,0.02,25.19,0.08,4796380.56
4ED9A745-6F20-4857-BE1B-C4077487AAF9,64,32009.39,0.00,240.0007,0.00,0.04,35.99,0.20,8843110.09
2C313B8E-8110-481C-B7A5-FC18A854751B,1,5208.85,0.00,240.0001,0.00,0.01,2.61,0.01,228529.35
2C313B8E-8110-481C-B7A5-FC18A854751B,4,18632.34,0.00,240.0002,0.00,0.01,2.60,0.01,880501.83
2C313B8E-8110-481C-B7A5-FC18A854751B,8,30971.87,0.00,240.0002,0.00,0.01,4.60,0.01,1644108.61
2C313B8E-8110-481C-B7A5-FC18A854751B,16,32003.86,0.00,240.0002,0.00,0.01,25.39,0.02,2835544.18
2C313B8E-8110-481C-B7A5-FC18A854751B,32,31655.53,0.00,240.0004,0.00,0.02,23.93,0.08,4797451.12
2C313B8E-8110-481C-B7A5-FC18A854751B,64,31743.02,0.00,240.0006,0.00,0.04,25.07,0.21,8864163.34
5EF3C511-50F3-46D3-A38D-3F39159D3B13,1,5211.07,0.00,240.0001,0.00,0.01,3.07,0.01,228007.58
5EF3C511-50F3-46D3-A38D-3F39159D3B13,4,18515.05,0.00,240.0001,0.00,0.01,5.03,0.01,880843.92
5EF3C511-50F3-46D3-A38D-3F39159D3B13,8,30417.02,0.00,240.0002,0.00,0.01,4.47,0.01,1635007.89
5EF3C511-50F3-46D3-A38D-3F39159D3B13,16,31699.29,0.00,240.0002,0.00,0.01,7.11,0.02,2825596.09
5EF3C511-50F3-46D3-A38D-3F39159D3B13,32,31749.83,0.00,240.0003,0.00,0.02,26.69,0.08,4828187.42
5EF3C511-50F3-46D3-A38D-3F39159D3B13,64,31588.32,0.00,240.0007,0.00,0.04,26.14,0.21,8855880.73
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,1,5196.41,0.00,240.0001,0.00,0.01,1.25,0.01,228576.79
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,4,18639.25,0.00,240.0002,0.00,0.01,2.52,0.01,880202.12
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,8,30583.41,0.00,240.0002,0.00,0.01,4.50,0.01,1633882.17
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,16,31849.51,0.00,240.0002,0.00,0.01,22.87,0.02,2829692.16
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,32,31504.89,0.00,240.0004,0.00,0.02,23.39,0.08,4797071.05
BE6C0BC9-45C5-4923-AA46-0B7670E0A78B,64,31990.18,0.00,240.0007,0.00,0.04,28.37,0.21,8853764.00
665A325B-F350-4AB1-B7EB-2FFE434BB25A,1,5162.37,0.00,240.0001,0.00,0.01,4.26,0.01,228142.10
665A325B-F350-4AB1-B7EB-2FFE434BB25A,4,18618.88,0.00,240.0001,0.00,0.01,2.18,0.01,880323.19
665A325B-F350-4AB1-B7EB-2FFE434BB25A,8,30487.61,0.00,240.0002,0.00,0.01,4.07,0.01,1632491.54
665A325B-F350-4AB1-B7EB-2FFE434BB25A,16,31981.73,0.00,240.0002,0.00,0.01,6.04,0.02,2828781.65
665A325B-F350-4AB1-B7EB-2FFE434BB25A,32,30789.37,0.00,240.0004,0.00,0.02,26.38,0.08,4793289.42
665A325B-F350-4AB1-B7EB-2FFE434BB25A,64,27221.30,0.00,240.0008,0.00,0.04,28.89,0.24,8726971.55
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,1,5168.74,0.00,240.0001,0.00,0.01,0.61,0.01,228516.90
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,4,18620.46,0.00,240.0002,0.00,0.01,0.63,0.01,881349.96
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,8,30932.06,0.00,240.0002,0.00,0.01,2.71,0.01,1644970.30
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,16,32155.60,0.00,240.0002,0.00,0.01,11.51,0.02,2822362.60
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,32,32261.66,0.00,240.0004,0.00,0.02,23.69,0.07,4783842.34
FE44EA75-41A8-4DB4-906A-5C47F0E349A0,64,32523.57,0.00,240.0007,0.00,0.04,27.06,0.20,8909958.89
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,1,5159.82,0.00,240.0001,0.00,0.01,0.22,0.01,227972.17
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,4,18701.83,0.00,240.0001,0.00,0.01,0.62,0.01,882770.16
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,8,31088.45,0.00,240.0002,0.00,0.01,1.84,0.01,1648328.68
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,16,31723.58,0.00,240.0003,0.00,0.01,4.48,0.02,2842262.35
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,32,32141.12,0.00,240.0004,0.00,0.02,17.08,0.07,4824545.12
FE5D3DB4-ACF5-4AA2-95B6-7CA275A8E8EE,64,32136.70,0.00,240.0006,0.00,0.04,39.67,0.20,8838339.97
39400A59-0E96-429F-AD49-D01F5F93C809,1,5114.27,0.00,240.0001,0.00,0.01,0.58,0.01,228408.77
39400A59-0E96-429F-AD49-D01F5F93C809,4,17913.79,0.00,240.0002,0.00,0.01,1.00,0.01,880118.11
39400A59-0E96-429F-AD49-D01F5F93C809,8,23222.50,0.00,240.0002,0.00,0.01,10.35,0.02,1582680.41
39400A59-0E96-429F-AD49-D01F5F93C809,16,23975.90,0.00,240.0002,0.00,0.01,14.57,0.03,2760662.88
39400A59-0E96-429F-AD49-D01F5F93C809,32,24513.97,0.00,240.0004,0.00,0.03,12.96,0.10,4716847.82
39400A59-0E96-429F-AD49-D01F5F93C809,64,24297.58,0.00,240.0007,0.00,0.05,25.11,0.27,8745254.54
C595FB7D-3A14-4875-AC03-8DB3FB58888E,1,5146.07,0.00,240.0001,0.00,0.01,1.18,0.01,228020.97
C595FB7D-3A14-4875-AC03-8DB3FB58888E,4,18688.09,0.00,240.0002,0.00,0.01,1.12,0.01,881926.47
C595FB7D-3A14-4875-AC03-8DB3FB58888E,8,31232.52,0.00,240.0002,0.00,0.01,0.65,0.01,1646892.29
C595FB7D-3A14-4875-AC03-8DB3FB58888E,16,32149.83,0.00,240.0002,0.00,0.01,26.04,0.02,2818863.09
C595FB7D-3A14-4875-AC03-8DB3FB58888E,32,26727.37,0.00,240.0005,0.00,0.02,25.30,0.09,4677974.24
C595FB7D-3A14-4875-AC03-8DB3FB58888E,64,31825.27,0.00,240.0006,0.00,0.04,25.93,0.21,8855772.81
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,1,6776.58,0.00,240.0001,0.00,0.00,0.05,0.01,228067.55
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,4,22990.41,0.00,240.0000,0.00,0.00,0.53,0.01,870209.96
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,8,35325.42,0.00,240.0000,0.00,0.01,0.29,0.01,1600961.45
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,16,33939.76,0.00,240.0001,0.00,0.01,3.60,0.02,2654903.96
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,32,35076.48,0.00,240.0001,0.00,0.02,4.07,0.07,4671035.73
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,64,35370.43,0.00,240.0002,0.00,0.03,20.01,0.19,8691556.49
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,1,6793.91,0.00,240.0001,0.00,0.00,0.03,0.01,228044.95
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,4,22522.34,0.00,240.0000,0.00,0.01,4.03,0.01,870391.94
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,8,35511.22,0.00,240.0000,0.00,0.01,0.27,0.01,1613210.16
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,16,34411.47,0.00,240.0001,0.00,0.01,1.28,0.02,2678228.08
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,32,35323.10,0.00,240.0001,0.00,0.02,1.65,0.07,4669438.80
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,64,35172.19,0.00,240.0002,0.00,0.03,39.96,0.19,8696019.43
CC8040D8-B7E1-4968-8478-6A480EEE5080,1,6751.51,0.00,240.0001,0.00,0.00,0.05,0.01,228127.35
CC8040D8-B7E1-4968-8478-6A480EEE5080,4,22786.50,0.00,240.0000,0.00,0.00,0.16,0.01,871762.73
CC8040D8-B7E1-4968-8478-6A480EEE5080,8,35585.73,0.00,240.0000,0.00,0.01,0.22,0.01,1602841.79
CC8040D8-B7E1-4968-8478-6A480EEE5080,16,35142.99,0.00,240.0000,0.00,0.01,3.42,0.02,2689171.24
CC8040D8-B7E1-4968-8478-6A480EEE5080,32,35053.94,0.00,240.0001,0.00,0.02,10.20,0.07,4674500.73
CC8040D8-B7E1-4968-8478-6A480EEE5080,64,35189.82,0.00,240.0002,0.00,0.03,42.08,0.19,8691052.79
3B008557-0A3F-4D18-A610-DFD79EEB0638,1,6852.77,0.00,240.0001,0.00,0.00,0.05,0.01,228022.52
3B008557-0A3F-4D18-A610-DFD79EEB0638,4,22644.75,0.00,240.0000,0.00,0.01,0.21,0.01,871633.57
3B008557-0A3F-4D18-A610-DFD79EEB0638,8,35438.43,0.00,240.0000,0.00,0.01,0.23,0.01,1607557.94
3B008557-0A3F-4D18-A610-DFD79EEB0638,16,34331.86,0.00,240.0000,0.00,0.01,4.44,0.02,2672156.96
3B008557-0A3F-4D18-A610-DFD79EEB0638,32,35289.55,0.00,240.0001,0.00,0.02,13.67,0.07,4674293.11
3B008557-0A3F-4D18-A610-DFD79EEB0638,64,34891.57,0.00,240.0002,0.00,0.03,41.93,0.19,8687579.35
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,1,6751.32,0.00,240.0000,0.00,0.00,0.05,0.00,228294.42
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,4,23031.68,0.00,240.0000,0.00,0.00,0.05,0.01,872182.76
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,8,36530.02,0.00,240.0001,0.00,0.01,0.22,0.01,1618231.55
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,16,35522.61,0.00,240.0000,0.00,0.01,1.72,0.02,2697134.78
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,32,35845.30,0.00,240.0001,0.00,0.02,3.97,0.07,4695371.59
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,64,35583.16,0.00,240.0002,0.00,0.03,14.09,0.18,8699419.76
4895B419-5B72-4AB9-8E90-31C835DE87C8,1,6573.40,0.00,240.0000,0.00,0.00,0.05,0.01,228269.18
4895B419-5B72-4AB9-8E90-31C835DE87C8,4,22968.59,0.00,240.0000,0.00,0.00,0.21,0.01,871894.42
4895B419-5B72-4AB9-8E90-31C835DE87C8,8,36453.98,0.00,240.0001,0.00,0.01,0.21,0.01,1617203.24
4895B419-5B72-4AB9-8E90-31C835DE87C8,16,35165.58,0.00,240.0001,0.00,0.01,1.09,0.02,2693591.65
4895B419-5B72-4AB9-8E90-31C835DE87C8,32,35469.07,0.00,240.0001,0.00,0.02,5.35,0.07,4686916.52
4895B419-5B72-4AB9-8E90-31C835DE87C8,64,35496.81,0.00,240.0002,0.00,0.03,39.97,0.19,8711254.64
4213F108-76B5-44DD-A040-6688D2729463,1,6726.60,0.00,240.0000,0.00,0.00,0.04,0.01,228300.98
4213F108-76B5-44DD-A040-6688D2729463,4,22799.20,0.00,240.0000,0.00,0.00,0.07,0.01,871952.97
4213F108-76B5-44DD-A040-6688D2729463,8,36051.40,0.00,240.0000,0.00,0.01,0.23,0.01,1613026.38
4213F108-76B5-44DD-A040-6688D2729463,16,35652.28,0.00,240.0001,0.00,0.01,3.60,0.02,2705756.58
4213F108-76B5-44DD-A040-6688D2729463,32,35623.03,0.00,240.0001,0.00,0.02,12.83,0.07,4709082.20
4213F108-76B5-44DD-A040-6688D2729463,64,35440.19,0.00,240.0002,0.00,0.03,10.44,0.19,8716120.68
A82247CD-988F-44DF-8D72-0099BB7A40DE,1,6602.99,0.00,240.0000,0.00,0.00,0.05,0.01,228288.44
A82247CD-988F-44DF-8D72-0099BB7A40DE,4,22935.24,0.00,240.0000,0.00,0.00,1.06,0.01,873227.29
A82247CD-988F-44DF-8D72-0099BB7A40DE,8,36147.80,0.00,240.0000,0.00,0.01,0.22,0.01,1624356.72
A82247CD-988F-44DF-8D72-0099BB7A40DE,16,35903.26,0.00,240.0001,0.00,0.01,1.16,0.02,2711616.52
A82247CD-988F-44DF-8D72-0099BB7A40DE,32,35097.96,0.00,240.0001,0.00,0.02,5.28,0.07,4691531.06
A82247CD-988F-44DF-8D72-0099BB7A40DE,64,35913.05,0.00,240.0002,0.00,0.03,41.41,0.18,8717829.11
780327E5-B3B8-457B-ACF8-101D33783D6C,1,6780.11,0.00,240.0000,0.00,0.00,0.05,0.00,228271.44
780327E5-B3B8-457B-ACF8-101D33783D6C,4,22943.88,0.00,240.0000,0.00,0.00,0.06,0.01,873472.01
780327E5-B3B8-457B-ACF8-101D33783D6C,8,35981.55,0.00,240.0001,0.00,0.01,0.58,0.01,1621667.21
780327E5-B3B8-457B-ACF8-101D33783D6C,16,35824.81,0.00,240.0001,0.00,0.01,3.66,0.02,2709516.19
780327E5-B3B8-457B-ACF8-101D33783D6C,32,35488.05,0.00,240.0001,0.00,0.02,4.30,0.07,4698147.85
780327E5-B3B8-457B-ACF8-101D33783D6C,64,35784.98,0.00,240.0002,0.00,0.03,39.17,0.18,8711810.31
F0092075-C5C2-48C3-AAB8-010389829FF0,1,5258.01,0.00,240.0001,0.00,0.01,0.06,0.01,206638.16
F0092075-C5C2-48C3-AAB8-010389829FF0,4,17964.14,0.00,240.0001,0.00,0.01,0.09,0.01,804301.27
F0092075-C5C2-48C3-AAB8-010389829FF0,8,30729.80,0.00,240.0001,0.00,0.01,0.48,0.01,1555202.14
F0092075-C5C2-48C3-AAB8-010389829FF0,16,33831.67,0.00,240.0001,0.00,0.01,5.15,0.02,2921195.06
F0092075-C5C2-48C3-AAB8-010389829FF0,32,32285.25,0.00,240.0002,0.00,0.02,6.79,0.06,4839876.96
F0092075-C5C2-48C3-AAB8-010389829FF0,64,34885.68,0.00,240.0003,0.00,0.03,36.64,0.08,8924087.47
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,1,5225.48,0.00,240.0001,0.00,0.01,0.06,0.01,206825.47
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,4,17951.20,0.00,240.0001,0.00,0.01,0.17,0.01,803216.22
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,8,29302.97,0.00,240.0001,0.00,0.01,0.27,0.01,1530572.98
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,16,32068.41,0.00,240.0001,0.00,0.01,7.36,0.02,2869770.58
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,32,33763.03,0.00,240.0001,0.00,0.02,5.46,0.05,4901469.49
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,64,33463.95,0.00,240.0002,0.00,0.03,38.68,0.15,8857014.75
39599176-C22A-42CE-8443-AF6EEFFBD58A,1,5192.08,0.00,240.0001,0.00,0.01,0.07,0.01,206978.40
39599176-C22A-42CE-8443-AF6EEFFBD58A,4,18100.12,0.00,240.0001,0.00,0.01,0.17,0.01,803989.34
39599176-C22A-42CE-8443-AF6EEFFBD58A,8,30342.82,0.00,240.0001,0.00,0.01,0.22,0.01,1547189.72
39599176-C22A-42CE-8443-AF6EEFFBD58A,16,34622.95,0.00,240.0001,0.00,0.01,12.35,0.02,2937259.40
39599176-C22A-42CE-8443-AF6EEFFBD58A,32,33097.89,0.00,240.0001,0.00,0.02,10.87,0.07,4862704.02
39599176-C22A-42CE-8443-AF6EEFFBD58A,64,31822.98,0.00,240.0003,0.00,0.04,28.86,0.19,8800969.15
A3D83DC6-5543-4808-9D0A-406C1432F8DF,1,5229.01,0.00,240.0001,0.00,0.01,0.06,0.01,206771.74
A3D83DC6-5543-4808-9D0A-406C1432F8DF,4,17678.17,0.00,240.0001,0.00,0.01,0.10,0.01,799397.05
A3D83DC6-5543-4808-9D0A-406C1432F8DF,8,30578.71,0.00,240.0001,0.00,0.01,0.24,0.01,1551154.98
A3D83DC6-5543-4808-9D0A-406C1432F8DF,16,33749.05,0.00,240.0001,0.00,0.01,9.05,0.02,2915039.81
A3D83DC6-5543-4808-9D0A-406C1432F8DF,32,32159.71,0.00,240.0002,0.00,0.02,4.71,0.06,4819443.63
A3D83DC6-5543-4808-9D0A-406C1432F8DF,64,35846.05,0.00,240.0002,0.00,0.03,34.98,0.10,8985064.31
CF53428A-C669-455A-B7C9-AB05CBEA7B06,1,5513.53,0.00,240.0001,0.00,0.01,0.41,0.01,228277.08
CF53428A-C669-455A-B7C9-AB05CBEA7B06,4,13545.39,0.00,240.0001,0.00,0.01,15.93,0.01,898658.22
CF53428A-C669-455A-B7C9-AB05CBEA7B06,8,13440.05,0.00,240.0003,0.00,0.02,48.03,0.01,1647592.01
CF53428A-C669-455A-B7C9-AB05CBEA7B06,16,13416.37,0.00,240.0005,0.00,0.03,106.36,0.01,3256210.20
CF53428A-C669-455A-B7C9-AB05CBEA7B06,32,13447.11,0.00,240.0007,0.00,0.07,124.03,0.01,6775717.88
CF53428A-C669-455A-B7C9-AB05CBEA7B06,64,13478.56,0.00,240.0015,0.00,0.13,192.05,0.01,13399281.99
285E48DB-9665-48CD-9405-BC481E4906C4,1,5159.34,0.00,240.0001,0.00,0.01,0.06,0.01,207376.21
285E48DB-9665-48CD-9405-BC481E4906C4,4,17972.65,0.00,240.0001,0.00,0.01,0.15,0.01,801547.26
285E48DB-9665-48CD-9405-BC481E4906C4,8,30295.70,0.00,240.0001,0.00,0.01,0.76,0.01,1554871.40
285E48DB-9665-48CD-9405-BC481E4906C4,16,33171.26,0.00,240.0001,0.00,0.01,4.65,0.02,2911001.18
285E48DB-9665-48CD-9405-BC481E4906C4,32,34079.61,0.00,240.0002,0.00,0.02,6.26,0.05,4923521.96
285E48DB-9665-48CD-9405-BC481E4906C4,64,27798.03,0.00,240.0003,0.00,0.04,40.50,0.07,8656845.91
C810C8A3-D221-4F96-A83F-43067AF18293,1,5115.29,0.00,240.0001,0.00,0.01,0.06,0.01,207465.63
C810C8A3-D221-4F96-A83F-43067AF18293,4,17705.64,0.00,240.0001,0.00,0.01,0.11,0.01,798069.24
C810C8A3-D221-4F96-A83F-43067AF18293,8,30312.64,0.00,240.0001,0.00,0.01,0.36,0.01,1552387.09
C810C8A3-D221-4F96-A83F-43067AF18293,16,33564.66,0.00,240.0001,0.00,0.01,15.90,0.02,2919651.24
C810C8A3-D221-4F96-A83F-43067AF18293,32,34214.44,0.00,240.0002,0.00,0.02,6.82,0.05,4927541.96
C810C8A3-D221-4F96-A83F-43067AF18293,64,33480.72,0.00,240.0003,0.00,0.03,37.46,0.06,8862985.99
5E9499D5-8891-4246-A808-459E7C770B0B,1,5176.48,0.00,240.0001,0.00,0.01,0.13,0.01,207153.34
5E9499D5-8891-4246-A808-459E7C770B0B,4,18015.08,0.00,240.0001,0.00,0.01,0.18,0.01,802330.58
5E9499D5-8891-4246-A808-459E7C770B0B,8,29770.58,0.00,240.0001,0.00,0.01,0.34,0.01,1540878.90
5E9499D5-8891-4246-A808-459E7C770B0B,16,31284.11,0.00,240.0001,0.00,0.01,4.09,0.03,2836808.08
5E9499D5-8891-4246-A808-459E7C770B0B,32,28690.39,0.00,240.0002,0.00,0.02,8.44,0.05,4711904.03
5E9499D5-8891-4246-A808-459E7C770B0B,64,28369.40,0.00,240.0003,0.00,0.04,37.16,0.10,8685394.65
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,1,5111.90,0.00,240.0001,0.00,0.01,0.06,0.01,207462.39
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,4,17785.17,0.00,240.0001,0.00,0.01,1.20,0.01,797430.71
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,8,30286.88,0.00,240.0001,0.00,0.01,0.84,0.01,1552213.05
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,16,32020.76,0.00,240.0001,0.00,0.01,5.17,0.03,2860372.71
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,32,27487.29,0.00,240.0002,0.00,0.02,11.49,0.06,4666567.29
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,64,33451.80,0.00,240.0003,0.00,0.03,39.06,0.10,8921857.30
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,1,7707.96,0.00,240.0001,0.00,0.00,0.08,0.00,227968.90
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,4,19175.26,0.00,240.0001,0.00,0.01,0.51,0.01,849973.83
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,8,23250.01,0.00,240.0001,0.00,0.01,8.64,0.01,1695468.83
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,16,23150.56,0.00,240.0001,0.00,0.02,9.77,0.04,2763287.59
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,32,22410.75,0.00,240.0002,0.00,0.03,8.61,0.11,4769694.80
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,64,22469.20,0.00,240.0003,0.00,0.05,8.81,0.30,8956118.93
7139B838-F910-4F3D-BFC3-78F4141F1023,1,7311.86,0.00,240.0001,0.00,0.00,0.09,0.00,228057.06
7139B838-F910-4F3D-BFC3-78F4141F1023,4,19384.30,0.00,240.0001,0.00,0.01,0.29,0.01,851958.39
7139B838-F910-4F3D-BFC3-78F4141F1023,8,23733.17,0.00,240.0001,0.00,0.01,13.78,0.01,1752379.66
7139B838-F910-4F3D-BFC3-78F4141F1023,16,23086.23,0.00,240.0001,0.00,0.02,5.15,0.04,2757845.12
7139B838-F910-4F3D-BFC3-78F4141F1023,32,22446.58,0.00,240.0002,0.00,0.03,6.18,0.11,4776676.60
7139B838-F910-4F3D-BFC3-78F4141F1023,64,22481.99,0.00,240.0003,0.00,0.05,9.26,0.30,8942184.23
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,1,7248.99,0.00,240.0001,0.00,0.00,0.09,0.00,228165.58
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,4,19002.54,0.00,240.0001,0.00,0.01,0.20,0.01,840362.41
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,8,23705.98,0.00,240.0001,0.00,0.01,15.11,0.01,1754319.08
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,16,22964.90,0.00,240.0001,0.00,0.02,5.47,0.04,2753169.19
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,32,22404.25,0.00,240.0002,0.00,0.03,5.71,0.11,4772596.95
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,64,22571.96,0.00,240.0003,0.00,0.05,11.09,0.30,8959846.38
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,1,7246.90,0.00,240.0001,0.00,0.00,0.09,0.00,228177.74
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,4,19254.08,0.00,240.0001,0.00,0.01,0.26,0.01,850557.52
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,8,23691.41,0.00,240.0001,0.00,0.01,13.73,0.01,1748447.76
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,16,23085.90,0.00,240.0001,0.00,0.02,12.18,0.04,2765525.64
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,32,22318.33,0.00,240.0002,0.00,0.03,6.22,0.11,4759392.21
