uuid,Threads,Read Throughput,Write Througput,Total Time,Latency Min,Latency Avg,Latency Max,Latency 95th Percentile,Latency Sum
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,4,0.00,71.51,240.0004,0.53,1.75,154.45,2.18,959665.66
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,8,0.00,137.95,240.0018,0.53,1.81,581.56,2.48,1918605.17
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,16,0.00,249.09,240.0029,0.51,2.01,199.46,2.81,3836668.89
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,32,0.00,403.76,240.0024,0.52,2.47,154.24,3.49,7673976.03
6EDFD375-348D-457E-9124-3E1CEDFEDFA2,64,0.00,409.82,240.0022,0.54,4.88,150.65,6.32,15351428.73
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,1,0.00,18.50,240.0017,0.53,1.69,344.18,1.89,239955.66
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,4,0.00,70.91,240.0113,0.52,1.76,188.61,2.18,959681.05
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,8,0.00,136.66,240.0117,0.53,1.83,174.21,2.48,1918622.90
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,16,0.00,248.37,240.0015,0.51,2.01,351.16,2.86,3836653.48
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,32,0.00,403.72,240.0023,0.51,2.47,253.66,3.49,7673930.81
55B3CCB5-C490-4CBD-AAB5-491AD20B287A,64,0.00,409.81,240.0036,0.55,4.88,628.97,6.21,15351652.35
CC8040D8-B7E1-4968-8478-6A480EEE5080,1,0.00,18.67,240.0003,0.51,1.67,281.25,1.86,239949.63
CC8040D8-B7E1-4968-8478-6A480EEE5080,4,0.00,72.76,240.0002,0.51,1.72,173.52,2.14,959583.88
CC8040D8-B7E1-4968-8478-6A480EEE5080,8,0.00,136.21,240.0015,0.50,1.83,141.47,2.48,1918607.66
CC8040D8-B7E1-4968-8478-6A480EEE5080,16,0.00,253.49,240.0018,0.51,1.97,147.92,2.81,3836613.07
CC8040D8-B7E1-4968-8478-6A480EEE5080,32,0.00,403.68,240.0018,0.52,2.48,153.57,3.49,7673934.62
CC8040D8-B7E1-4968-8478-6A480EEE5080,64,0.00,409.71,240.0007,0.55,4.88,143.52,6.32,15351613.94
3B008557-0A3F-4D18-A610-DFD79EEB0638,1,0.00,18.56,240.0016,0.54,1.68,138.49,1.89,239955.19
3B008557-0A3F-4D18-A610-DFD79EEB0638,4,0.00,71.64,240.0008,0.50,1.74,200.94,2.14,959661.13
3B008557-0A3F-4D18-A610-DFD79EEB0638,8,0.00,136.56,240.0002,0.51,1.83,149.83,2.48,1918534.67
3B008557-0A3F-4D18-A610-DFD79EEB0638,16,0.00,246.87,240.0014,0.51,2.02,150.32,2.86,3836701.80
3B008557-0A3F-4D18-A610-DFD79EEB0638,32,0.00,403.75,240.0017,0.53,2.47,151.43,3.49,7674054.30
3B008557-0A3F-4D18-A610-DFD79EEB0638,64,0.00,409.83,240.0016,0.56,4.88,202.93,6.21,15351342.27
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,1,0.00,18.72,240.0012,0.53,1.67,155.49,1.86,239960.45
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,4,0.00,71.86,240.0016,0.52,1.74,150.16,2.14,959524.83
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,8,0.00,139.40,240.0010,0.51,1.79,148.51,2.43,1918635.79
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,16,0.00,256.75,240.0012,0.50,1.95,154.59,2.76,3836707.66
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,32,0.00,403.67,240.0018,0.49,2.48,153.85,3.49,7674173.77
B6C4748C-901C-4B3D-9271-E7CCA70F9E0A,64,0.00,409.80,240.0068,0.53,4.88,292.28,6.32,15351887.79
4895B419-5B72-4AB9-8E90-31C835DE87C8,1,0.00,18.58,240.0004,0.52,1.68,145.63,1.86,239962.46
4895B419-5B72-4AB9-8E90-31C835DE87C8,4,0.00,71.81,240.0012,0.52,1.74,133.08,2.14,959672.72
4895B419-5B72-4AB9-8E90-31C835DE87C8,8,0.00,135.18,240.0009,0.52,1.85,150.19,2.52,1918672.88
4895B419-5B72-4AB9-8E90-31C835DE87C8,16,0.00,250.08,240.0023,0.51,2.00,203.58,2.81,3836829.86
4895B419-5B72-4AB9-8E90-31C835DE87C8,32,0.00,403.69,240.0014,0.53,2.48,152.49,3.49,7674185.02
4895B419-5B72-4AB9-8E90-31C835DE87C8,64,0.00,409.80,240.0044,0.55,4.88,152.52,6.32,15351836.69
4213F108-76B5-44DD-A040-6688D2729463,1,0.00,18.63,240.0003,0.54,1.68,147.97,1.89,239964.02
4213F108-76B5-44DD-A040-6688D2729463,4,0.00,71.88,240.0013,0.50,1.74,141.44,2.18,959712.35
4213F108-76B5-44DD-A040-6688D2729463,8,0.00,138.82,240.0018,0.52,1.80,143.56,2.48,1918659.43
4213F108-76B5-44DD-A040-6688D2729463,16,0.00,247.49,240.0020,0.52,2.02,151.88,2.86,3836657.81
4213F108-76B5-44DD-A040-6688D2729463,32,0.00,403.69,240.0022,0.52,2.48,148.00,3.49,7674055.31
4213F108-76B5-44DD-A040-6688D2729463,64,0.00,409.79,240.0014,0.55,4.88,152.19,6.21,15351663.38
A82247CD-988F-44DF-8D72-0099BB7A40DE,1,0.00,18.34,240.0011,0.55,1.70,147.89,1.93,239961.95
A82247CD-988F-44DF-8D72-0099BB7A40DE,4,0.00,71.35,240.0009,0.52,1.75,202.09,2.14,959715.01
A82247CD-988F-44DF-8D72-0099BB7A40DE,8,0.00,137.08,240.0010,0.52,1.82,148.97,2.48,1918663.92
A82247CD-988F-44DF-8D72-0099BB7A40DE,16,0.00,248.42,240.0020,0.51,2.01,151.34,2.81,3836787.58
A82247CD-988F-44DF-8D72-0099BB7A40DE,32,0.00,403.74,240.0016,0.52,2.47,155.23,3.49,7674183.58
A82247CD-988F-44DF-8D72-0099BB7A40DE,64,0.00,409.70,240.0028,0.54,4.88,153.67,6.55,15351723.38
780327E5-B3B8-457B-ACF8-101D33783D6C,1,0.00,18.74,240.0013,0.52,1.67,184.56,1.86,239964.59
780327E5-B3B8-457B-ACF8-101D33783D6C,4,0.00,71.41,240.0007,0.53,1.75,158.24,2.18,959692.16
780327E5-B3B8-457B-ACF8-101D33783D6C,8,0.00,137.96,240.0030,0.53,1.81,149.42,2.48,1918650.12
780327E5-B3B8-457B-ACF8-101D33783D6C,16,0.00,252.23,240.0024,0.52,1.98,145.28,2.81,3836785.57
780327E5-B3B8-457B-ACF8-101D33783D6C,32,0.00,403.66,240.0003,0.51,2.48,153.74,3.49,7674223.68
780327E5-B3B8-457B-ACF8-101D33783D6C,64,0.00,409.68,240.0022,0.55,4.88,148.78,6.21,15351779.15
F0092075-C5C2-48C3-AAB8-010389829FF0,1,0.00,156.58,240.0001,0.07,0.20,1.36,0.22,238676.35
F0092075-C5C2-48C3-AAB8-010389829FF0,4,0.00,688.14,240.0001,0.07,0.18,2.59,0.29,952821.67
F0092075-C5C2-48C3-AAB8-010389829FF0,8,0.00,1309.29,240.0002,0.07,0.19,5.92,0.36,1904052.11
F0092075-C5C2-48C3-AAB8-010389829FF0,16,0.00,1483.95,240.0003,0.07,0.33,276.75,0.54,3815695.56
F0092075-C5C2-48C3-AAB8-010389829FF0,32,0.00,1497.99,240.1715,0.07,0.67,356.94,0.99,7657104.79
F0092075-C5C2-48C3-AAB8-010389829FF0,64,0.00,1506.62,240.2155,0.07,1.32,356.33,2.03,15340345.30
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,1,0.00,159.42,240.0001,0.08,0.19,8.47,0.22,238636.93
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,4,0.00,702.78,240.0001,0.07,0.18,4.21,0.28,952475.15
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,8,0.00,1347.83,240.0001,0.07,0.18,19.29,0.35,1903152.59
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,16,0.00,1482.46,240.0637,0.07,0.34,280.50,0.54,3817754.37
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,32,0.00,1499.87,240.0004,0.07,0.66,347.77,0.99,7652084.75
FA95131E-F4B6-42C9-A4CE-90C2CC05BD8D,64,0.00,1509.23,240.0014,0.07,1.32,364.42,2.00,15326324.02
39599176-C22A-42CE-8443-AF6EEFFBD58A,1,0.00,159.60,240.0002,0.07,0.19,2.45,0.22,238659.44
39599176-C22A-42CE-8443-AF6EEFFBD58A,4,0.00,697.80,240.0002,0.07,0.18,4.39,0.29,952519.18
39599176-C22A-42CE-8443-AF6EEFFBD58A,8,0.00,1327.92,240.0003,0.07,0.19,4.81,0.36,1903581.21
39599176-C22A-42CE-8443-AF6EEFFBD58A,16,0.00,1483.58,240.0001,0.07,0.33,268.19,0.54,3815928.65
39599176-C22A-42CE-8443-AF6EEFFBD58A,32,0.00,1498.47,240.2004,0.07,0.66,348.29,0.97,7658224.81
39599176-C22A-42CE-8443-AF6EEFFBD58A,64,0.00,1509.53,240.0013,0.07,1.32,347.85,2.00,15328948.25
A3D83DC6-5543-4808-9D0A-406C1432F8DF,1,0.00,159.10,240.0002,0.07,0.20,2.50,0.22,238601.48
A3D83DC6-5543-4808-9D0A-406C1432F8DF,4,0.00,702.38,240.0001,0.07,0.18,4.21,0.28,952534.39
A3D83DC6-5543-4808-9D0A-406C1432F8DF,8,0.00,1335.43,240.0002,0.07,0.19,5.13,0.36,1903331.71
A3D83DC6-5543-4808-9D0A-406C1432F8DF,16,0.00,1483.34,240.0003,0.07,0.34,275.79,0.54,3816883.47
A3D83DC6-5543-4808-9D0A-406C1432F8DF,32,0.00,1498.01,240.0018,0.07,0.67,350.02,0.97,7653274.89
A3D83DC6-5543-4808-9D0A-406C1432F8DF,64,0.00,1507.71,240.2218,0.07,1.32,353.71,2.00,15339335.96
CF53428A-C669-455A-B7C9-AB05CBEA7B06,1,0.00,52.84,240.0007,0.12,0.59,33.89,1.52,239506.65
CF53428A-C669-455A-B7C9-AB05CBEA7B06,4,0.00,108.27,240.0005,0.12,1.15,28.49,2.97,958776.47
CF53428A-C669-455A-B7C9-AB05CBEA7B06,8,0.00,126.83,240.0027,0.12,1.97,15.59,3.43,1918550.32
CF53428A-C669-455A-B7C9-AB05CBEA7B06,16,0.00,173.98,240.0031,0.13,2.87,26.69,5.09,3838145.98
CF53428A-C669-455A-B7C9-AB05CBEA7B06,32,0.00,241.17,240.0024,0.12,4.15,32.95,7.30,7677514.52
CF53428A-C669-455A-B7C9-AB05CBEA7B06,64,0.00,310.69,240.0038,0.18,6.44,129.74,12.52,15357189.82
285E48DB-9665-48CD-9405-BC481E4906C4,1,0.00,152.58,240.0002,0.08,0.20,3.48,0.23,238666.83
285E48DB-9665-48CD-9405-BC481E4906C4,4,0.00,672.78,240.0001,0.07,0.18,2.58,0.29,952803.97
285E48DB-9665-48CD-9405-BC481E4906C4,8,0.00,1294.83,240.0003,0.07,0.19,3.02,0.37,1903940.18
285E48DB-9665-48CD-9405-BC481E4906C4,16,0.00,1462.81,240.0004,0.07,0.34,291.19,0.55,3816786.94
285E48DB-9665-48CD-9405-BC481E4906C4,32,0.00,1481.82,240.0006,0.07,0.67,361.70,0.99,7653099.74
285E48DB-9665-48CD-9405-BC481E4906C4,64,0.00,1497.13,240.0009,0.07,1.33,370.29,2.03,15325141.54
C810C8A3-D221-4F96-A83F-43067AF18293,1,0.00,154.39,240.0001,0.08,0.20,2.56,0.23,238644.13
C810C8A3-D221-4F96-A83F-43067AF18293,4,0.00,677.56,240.0002,0.07,0.18,3.37,0.29,952560.15
C810C8A3-D221-4F96-A83F-43067AF18293,8,0.00,1295.19,240.0002,0.07,0.19,4.53,0.37,1903545.04
C810C8A3-D221-4F96-A83F-43067AF18293,16,0.00,1481.52,240.1516,0.07,0.34,288.52,0.55,3818779.42
C810C8A3-D221-4F96-A83F-43067AF18293,32,0.00,1497.29,240.2592,0.07,0.67,361.08,0.97,7661123.85
C810C8A3-D221-4F96-A83F-43067AF18293,64,0.00,1506.58,240.0505,0.07,1.32,365.53,2.03,15330496.97
5E9499D5-8891-4246-A808-459E7C770B0B,1,0.00,154.22,240.0001,0.08,0.20,7.68,0.23,238597.21
5E9499D5-8891-4246-A808-459E7C770B0B,4,0.00,679.89,240.0001,0.07,0.18,3.91,0.29,952516.09
5E9499D5-8891-4246-A808-459E7C770B0B,8,0.00,1298.56,240.0002,0.07,0.19,4.38,0.37,1903833.25
5E9499D5-8891-4246-A808-459E7C770B0B,16,0.00,1483.35,240.0003,0.07,0.33,264.36,0.55,3815445.28
5E9499D5-8891-4246-A808-459E7C770B0B,32,0.00,1498.66,240.1467,0.07,0.66,352.72,0.97,7656070.80
5E9499D5-8891-4246-A808-459E7C770B0B,64,0.00,1507.40,240.1154,0.07,1.32,354.86,2.00,15334490.40
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,1,0.00,154.56,240.0002,0.08,0.20,6.74,0.23,238642.19
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,4,0.00,677.32,240.0001,0.07,0.18,4.33,0.29,952589.52
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,8,0.00,1297.31,240.0003,0.07,0.19,3.70,0.37,1903577.73
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,16,0.00,1483.18,240.0003,0.07,0.34,274.45,0.55,3816045.19
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,32,0.00,1497.78,240.0434,0.07,0.67,355.97,0.97,7653384.33
D2356AA4-D60D-4D1F-9F00-98CD4E1741AA,64,0.00,1508.05,240.2256,0.07,1.32,360.88,2.00,15341590.66
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,1,0.00,18.07,240.0007,0.51,1.73,109.63,1.96,239895.97
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,4,0.00,68.95,240.0005,0.54,1.81,27.15,2.26,959508.54
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,8,0.00,132.94,240.0020,0.52,1.88,43.36,2.57,1918588.25
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,16,0.00,229.74,240.0022,0.52,2.17,147.71,3.07,3835161.34
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,32,0.00,245.45,240.0018,0.56,4.07,144.17,5.00,7672029.37
BA3526D9-EDFA-4A88-8557-D28D7A081FB9,64,0.00,248.08,240.0067,0.57,8.06,205.33,9.73,15351752.06
7139B838-F910-4F3D-BFC3-78F4141F1023,1,0.00,18.25,240.0004,0.52,1.71,169.49,1.93,239906.73
7139B838-F910-4F3D-BFC3-78F4141F1023,4,0.00,69.05,240.0015,0.53,1.81,139.87,2.26,959530.63
7139B838-F910-4F3D-BFC3-78F4141F1023,8,0.00,127.69,240.0003,0.53,1.96,114.59,2.66,1918456.16
7139B838-F910-4F3D-BFC3-78F4141F1023,16,0.00,228.42,240.0014,0.53,2.19,177.17,3.07,3835082.74
7139B838-F910-4F3D-BFC3-78F4141F1023,32,0.00,245.42,240.0025,0.53,4.07,130.39,5.00,7672141.07
7139B838-F910-4F3D-BFC3-78F4141F1023,64,0.00,248.16,240.0030,0.56,8.05,123.10,9.56,15351502.73
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,1,0.00,18.57,240.0012,0.52,1.68,142.62,1.89,239894.20
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,4,0.00,70.45,240.0017,0.53,1.77,121.54,2.18,959558.12
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,8,0.00,129.51,240.0016,0.54,1.93,66.42,2.61,1918529.74
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,16,0.00,230.59,240.0014,0.53,2.17,140.01,3.02,3835303.90
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,32,0.00,245.47,240.0016,0.56,4.07,147.81,5.00,7671949.60
3ECD5F42-B5E9-45C2-B571-667C262F7CEE,64,0.00,248.07,240.0031,0.56,8.06,157.88,9.73,15351682.98
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,1,0.00,17.99,240.0014,0.55,1.74,71.24,1.96,239891.80
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,4,0.00,68.72,240.0007,0.54,1.82,97.09,2.26,959521.09
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,8,0.00,129.63,240.0018,0.52,1.93,252.95,2.61,1918519.11
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,16,0.00,228.34,240.0020,0.51,2.19,141.10,3.07,3835002.14
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,32,0.00,245.40,240.0012,0.56,4.07,466.26,5.00,7672170.53
E2AF5289-56EA-47D4-95AD-5554D18DD7E7,64,0.00,248.10,240.0042,0.57,8.06,124.89,9.73,15351740.30
3C48D9FE-8EE1-4A49-907A-7AF92E690965,1,0.00,18.50,240.0014,0.52,1.69,82.30,1.93,239900.74
3C48D9FE-8EE1-4A49-907A-7AF92E690965,4,0.00,69.62,240.0014,0.51,1.79,156.67,2.22,959553.81
3C48D9FE-8EE1-4A49-907A-7AF92E690965,8,0.00,131.97,240.0005,0.52,1.89,130.56,2.57,1918663.48
3C48D9FE-8EE1-4A49-907A-7AF92E690965,16,0.00,226.70,240.0019,0.51,2.20,143.87,3.07,3835258.32
3C48D9FE-8EE1-4A49-907A-7AF92E690965,32,0.00,245.37,240.0021,0.51,4.07,154.00,5.00,7672437.20
3C48D9FE-8EE1-4A49-907A-7AF92E690965,64,0.00,248.15,240.0043,0.57,8.06,152.76,9.56,15351432.28
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,1,0.00,18.24,240.0015,0.53,1.71,70.53,1.93,239898.47
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,4,0.00,69.18,240.0007,0.53,1.81,221.03,2.22,959534.69
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,8,0.00,130.03,240.0007,0.53,1.92,161.98,2.57,1918586.94
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,16,0.00,232.27,240.0019,0.53,2.15,146.27,3.02,3834919.76
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,32,0.00,245.48,240.0033,0.54,4.07,151.05,5.00,7672089.28
660E7FBB-14E5-40A9-9AEC-EC42FEC68ECE,64,0.00,248.13,240.0039,0.59,8.06,159.14,9.73,15351282.89
D1892138-9713-46A9-9B42-8DA40214C5D4,1,0.00,17.81,240.0013,0.55,1.75,157.93,2.00,239897.79
D1892138-9713-46A9-9B42-8DA40214C5D4,4,0.00,68.71,240.0003,0.52,1.82,117.47,2.26,959489.56
D1892138-9713-46A9-9B42-8DA40214C5D4,8,0.00,130.98,240.0020,0.53,1.91,117.50,2.57,1918375.77
D1892138-9713-46A9-9B42-8DA40214C5D4,16,0.00,229.65,240.0016,0.51,2.17,252.27,3.02,3835425.19
D1892138-9713-46A9-9B42-8DA40214C5D4,32,0.00,245.53,240.0035,0.57,4.07,157.29,5.00,7672030.53
D1892138-9713-46A9-9B42-8DA40214C5D4,64,0.00,248.11,240.0028,0.58,8.06,152.54,9.73,15351319.40
F550A96D-DB1A-4473-A68B-FAE75610C75B,1,0.00,18.00,240.0006,0.54,1.74,142.92,1.96,239893.83
F550A96D-DB1A-4473-A68B-FAE75610C75B,4,0.00,68.37,240.0016,0.53,1.83,179.28,2.26,959516.59
F550A96D-DB1A-4473-A68B-FAE75610C75B,8,0.00,128.84,240.0013,0.53,1.94,308.19,2.61,1918513.59
F550A96D-DB1A-4473-A68B-FAE75610C75B,16,0.00,230.11,240.0023,0.51,2.17,152.27,3.02,3835118.01
F550A96D-DB1A-4473-A68B-FAE75610C75B,32,0.00,245.56,240.0031,0.57,4.07,152.10,5.00,7672099.35
F550A96D-DB1A-4473-A68B-FAE75610C75B,64,0.00,248.07,240.0024,0.57,8.06,150.03,9.73,15351457.39
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,1,0.00,18.04,240.0002,0.54,1.73,100.95,1.96,239892.94
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,4,0.00,69.25,240.0009,0.54,1.80,108.33,2.22,959525.31
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,8,0.00,133.30,240.0005,0.51,1.87,149.89,2.52,1918596.36
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,16,0.00,233.11,240.0016,0.53,2.14,137.11,3.02,3835157.58
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,32,0.00,245.59,240.0014,0.54,4.07,144.25,5.00,7671824.18
359CB3E0-E063-4FCD-AAE9-98916C58AEA0,64,0.00,248.12,240.0032,0.56,8.06,128.48,9.73,15351173.86
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,1,0.00,17.87,240.0018,0.54,1.75,158.31,1.96,239893.82
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,4,0.00,69.08,240.0018,0.51,1.81,141.52,2.26,959523.44
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,8,0.00,130.42,240.0017,0.52,1.92,201.38,2.61,1918544.41
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,16,0.00,230.53,240.0016,0.50,2.17,150.99,3.02,3835154.39
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,32,0.00,245.43,240.0026,0.53,4.07,156.50,5.00,7672490.50
62AC814D-D5C7-4F7A-8DA7-84F2B835BD01,64,0.00,248.15,240.0063,0.58,8.06,153.74,9.73,15351881.11
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,1,0.00,17.96,240.0020,0.52,1.74,140.62,1.96,239895.04
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,4,0.00,68.48,240.0017,0.53,1.82,145.65,2.30,959510.48
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,8,0.00,130.07,240.0018,0.51,1.92,123.35,2.61,1918566.40
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,16,0.00,230.56,240.0023,0.51,2.17,254.75,3.02,3835302.31
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,32,0.00,245.50,240.0021,0.51,4.07,126.86,5.00,7672391.36
C11BD03B-F5EE-426F-9963-E9A97B63C7BB,64,0.00,248.24,240.0017,0.56,8.05,156.37,9.73,15351558.80
3CA9C80E-3503-472E-883B-60781349F265,1,0.00,18.34,240.0017,0.53,1.70,137.30,1.93,239895.49
3CA9C80E-3503-472E-883B-60781349F265,4,0.00,69.64,240.0013,0.52,1.79,201.02,2.26,959507.92
3CA9C80E-3503-472E-883B-60781349F265,8,0.00,131.49,240.0011,0.51,1.90,144.18,2.61,1918514.61
3CA9C80E-3503-472E-883B-60781349F265,16,0.00,233.78,240.0011,0.52,2.14,201.27,3.02,3834955.36
3CA9C80E-3503-472E-883B-60781349F265,32,0.00,245.47,240.0027,0.54,4.07,152.62,5.00,7672664.05
3CA9C80E-3503-472E-883B-60781349F265,64,0.00,248.10,240.0026,0.55,8.06,298.42,9.73,15351667.16
4E06573A-B0AF-4224-850C-EAB27CA08640,1,0.00,17.97,240.0003,0.52,1.74,130.28,1.96,239892.26
4E06573A-B0AF-4224-850C-EAB27CA08640,4,0.00,69.38,240.0017,0.52,1.80,156.80,2.26,959498.60
4E06573A-B0AF-4224-850C-EAB27CA08640,8,0.00,131.08,240.0016,0.52,1.91,150.85,2.61,1918546.45
4E06573A-B0AF-4224-850C-EAB27CA08640,16,0.00,228.98,240.0020,0.52,2.18,201.32,3.07,3835264.01
4E06573A-B0AF-4224-850C-EAB27CA08640,32,0.00,245.39,240.0013,0.54,4.07,154.82,5.00,7672515.38
4E06573A-B0AF-4224-850C-EAB27CA08640,64,0.00,248.09,240.0047,0.56,8.06,151.59,9.73,15352066.09
ECB01658-CD19-4317-AD98-C04C083BF6D6,1,0.00,18.45,240.0011,0.53,1.69,142.97,1.93,239896.85
ECB01658-CD19-4317-AD98-C04C083BF6D6,4,0.00,70.95,240.0013,0.53,1.76,208.06,2.18,959543.53
ECB01658-CD19-4317-AD98-C04C083BF6D6,8,0.00,130.12,240.0007,0.52,1.92,154.66,2.61,1918568.21
ECB01658-CD19-4317-AD98-C04C083BF6D6,16,0.00,227.89,240.0021,0.53,2.19,159.40,3.07,3835395.31
ECB01658-CD19-4317-AD98-C04C083BF6D6,32,0.00,245.46,240.0041,0.53,4.07,143.01,5.00,7672554.23
ECB01658-CD19-4317-AD98-C04C083BF6D6,64,0.00,248.11,240.0029,0.57,8.06,155.67,9.56,15351739.30
4E366A0F-C900-45CB-A017-8839C86ADBBF,1,0.00,18.41,240.0003,0.52,1.70,138.02,1.93,239899.08
4E366A0F-C900-45CB-A017-8839C86ADBBF,4,0.00,68.69,240.0012,0.54,1.82,202.75,2.26,959528.69
4E366A0F-C900-45CB-A017-8839C86ADBBF,8,0.00,130.56,240.0007,0.52,1.91,136.17,2.61,1918588.32
4E366A0F-C900-45CB-A017-8839C86ADBBF,16,0.00,230.04,240.0010,0.52,2.17,147.76,3.02,3835455.65
4E366A0F-C900-45CB-A017-8839C86ADBBF,32,0.00,245.44,240.0028,0.56,4.07,130.76,5.00,7672557.47
4E366A0F-C900-45CB-A017-8839C86ADBBF,64,0.00,248.10,240.0055,0.58,8.06,155.93,9.73,15352097.79
002D7CE9-2923-4C4C-87E5-4D0213F354D1,1,0.00,18.02,240.0006,0.53,1.73,178.83,1.96,239899.75
002D7CE9-2923-4C4C-87E5-4D0213F354D1,4,0.00,68.57,240.0002,0.53,1.82,163.33,2.30,959525.54
002D7CE9-2923-4C4C-87E5-4D0213F354D1,8,0.00,129.62,240.0003,0.53,1.93,129.32,2.61,1918485.63
002D7CE9-2923-4C4C-87E5-4D0213F354D1,16,0.00,229.42,240.0024,0.53,2.18,150.01,3.02,3835004.68
002D7CE9-2923-4C4C-87E5-4D0213F354D1,32,0.00,245.35,240.0037,0.54,4.07,148.18,5.00,7672702.37
002D7CE9-2923-4C4C-87E5-4D0213F354D1,64,0.00,248.13,240.0039,0.58,8.06,153.03,9.73,15351706.97
0BFB039E-2BC4-460F-927F-CD67FFBFC449,1,0.00,17.86,240.0009,0.53,1.75,262.44,1.96,239900.17
0BFB039E-2BC4-460F-927F-CD67FFBFC449,4,0.00,68.42,240.0015,0.52,1.83,199.48,2.26,959549.27
0BFB039E-2BC4-460F-927F-CD67FFBFC449,8,0.00,127.86,240.0016,0.51,1.95,209.72,2.66,1918547.66
0BFB039E-2BC4-460F-927F-CD67FFBFC449,16,0.00,226.00,240.0056,0.50,2.21,149.28,3.07,3835446.48
0BFB039E-2BC4-460F-927F-CD67FFBFC449,32,0.00,245.46,240.0011,0.54,4.07,154.82,5.00,7672584.11
0BFB039E-2BC4-460F-927F-CD67FFBFC449,64,0.00,248.13,240.0027,0.59,8.06,256.72,9.73,15351659.29
93B0745A-7336-43C9-8E48-CED38B8C9BAF,1,0.00,17.82,240.0015,0.54,1.75,174.43,1.96,239900.28
93B0745A-7336-43C9-8E48-CED38B8C9BAF,4,0.00,68.48,240.0016,0.53,1.82,151.81,2.30,959504.35
93B0745A-7336-43C9-8E48-CED38B8C9BAF,8,0.00,128.23,240.0013,0.53,1.95,168.97,2.61,1918592.24
93B0745A-7336-43C9-8E48-CED38B8C9BAF,16,0.00,230.27,240.0011,0.51,2.17,154.94,3.02,3835110.84
93B0745A-7336-43C9-8E48-CED38B8C9BAF,32,0.00,245.42,240.0026,0.54,4.07,151.31,5.00,7672626.91
93B0745A-7336-43C9-8E48-CED38B8C9BAF,64,0.00,248.14,240.0071,0.58,8.06,156.20,9.73,15352370.59
D792BD3F-30FD-43C8-AA78-A9A82DFF62C2,1,0.00,18.36,240.0014,0.55,1.70,376.93,1.93,239946.51
