PING 10.2.0.9 (10.2.0.9) 56(84) bytes of data.
64 bytes from 10.2.0.9: icmp_seq=164 ttl=64 time=0.751 ms
64 bytes from 10.2.0.9: icmp_seq=165 ttl=64 time=0.532 ms
64 bytes from 10.2.0.9: icmp_seq=166 ttl=64 time=0.574 ms
64 bytes from 10.2.0.9: icmp_seq=167 ttl=64 time=0.871 ms
64 bytes from 10.2.0.9: icmp_seq=168 ttl=64 time=0.733 ms
64 bytes from 10.2.0.9: icmp_seq=169 ttl=64 time=0.588 ms
64 bytes from 10.2.0.9: icmp_seq=170 ttl=64 time=0.524 ms
64 bytes from 10.2.0.9: icmp_seq=171 ttl=64 time=0.696 ms
64 bytes from 10.2.0.9: icmp_seq=172 ttl=64 time=0.635 ms
64 bytes from 10.2.0.9: icmp_seq=173 ttl=64 time=0.639 ms
64 bytes from 10.2.0.9: icmp_seq=174 ttl=64 time=0.608 ms
64 bytes from 10.2.0.9: icmp_seq=175 ttl=64 time=0.608 ms
64 bytes from 10.2.0.9: icmp_seq=176 ttl=64 time=0.613 ms
64 bytes from 10.2.0.9: icmp_seq=177 ttl=64 time=0.713 ms
64 bytes from 10.2.0.9: icmp_seq=178 ttl=64 time=0.499 ms
64 bytes from 10.2.0.9: icmp_seq=179 ttl=64 time=0.693 ms
64 bytes from 10.2.0.9: icmp_seq=180 ttl=64 time=0.500 ms
64 bytes from 10.2.0.9: icmp_seq=181 ttl=64 time=0.580 ms
64 bytes from 10.2.0.9: icmp_seq=182 ttl=64 time=0.502 ms
64 bytes from 10.2.0.9: icmp_seq=183 ttl=64 time=0.589 ms
64 bytes from 10.2.0.9: icmp_seq=184 ttl=64 time=0.503 ms
64 bytes from 10.2.0.9: icmp_seq=185 ttl=64 time=0.636 ms
64 bytes from 10.2.0.9: icmp_seq=186 ttl=64 time=0.584 ms
64 bytes from 10.2.0.9: icmp_seq=187 ttl=64 time=0.465 ms
64 bytes from 10.2.0.9: icmp_seq=188 ttl=64 time=0.688 ms
64 bytes from 10.2.0.9: icmp_seq=189 ttl=64 time=0.463 ms
64 bytes from 10.2.0.9: icmp_seq=190 ttl=64 time=0.652 ms
64 bytes from 10.2.0.9: icmp_seq=191 ttl=64 time=0.700 ms
64 bytes from 10.2.0.9: icmp_seq=192 ttl=64 time=0.792 ms
64 bytes from 10.2.0.9: icmp_seq=193 ttl=64 time=0.550 ms
64 bytes from 10.2.0.9: icmp_seq=194 ttl=64 time=0.507 ms
64 bytes from 10.2.0.9: icmp_seq=195 ttl=64 time=0.665 ms
64 bytes from 10.2.0.9: icmp_seq=196 ttl=64 time=0.564 ms
64 bytes from 10.2.0.9: icmp_seq=197 ttl=64 time=0.562 ms
64 bytes from 10.2.0.9: icmp_seq=198 ttl=64 time=0.638 ms
64 bytes from 10.2.0.9: icmp_seq=199 ttl=64 time=0.769 ms
64 bytes from 10.2.0.9: icmp_seq=200 ttl=64 time=0.606 ms
64 bytes from 10.2.0.9: icmp_seq=201 ttl=64 time=0.662 ms
64 bytes from 10.2.0.9: icmp_seq=202 ttl=64 time=0.872 ms
64 bytes from 10.2.0.9: icmp_seq=203 ttl=64 time=0.863 ms
64 bytes from 10.2.0.9: icmp_seq=204 ttl=64 time=0.747 ms
64 bytes from 10.2.0.9: icmp_seq=205 ttl=64 time=0.662 ms
64 bytes from 10.2.0.9: icmp_seq=206 ttl=64 time=0.706 ms
64 bytes from 10.2.0.9: icmp_seq=207 ttl=64 time=0.623 ms
64 bytes from 10.2.0.9: icmp_seq=208 ttl=64 time=0.645 ms
64 bytes from 10.2.0.9: icmp_seq=209 ttl=64 time=0.625 ms
64 bytes from 10.2.0.9: icmp_seq=210 ttl=64 time=0.607 ms
64 bytes from 10.2.0.9: icmp_seq=211 ttl=64 time=0.654 ms
64 bytes from 10.2.0.9: icmp_seq=212 ttl=64 time=0.662 ms
64 bytes from 10.2.0.9: icmp_seq=213 ttl=64 time=0.713 ms
64 bytes from 10.2.0.9: icmp_seq=214 ttl=64 time=0.757 ms
64 bytes from 10.2.0.9: icmp_seq=215 ttl=64 time=0.959 ms
64 bytes from 10.2.0.9: icmp_seq=216 ttl=64 time=0.687 ms
64 bytes from 10.2.0.9: icmp_seq=217 ttl=64 time=0.649 ms
64 bytes from 10.2.0.9: icmp_seq=218 ttl=64 time=0.591 ms
64 bytes from 10.2.0.9: icmp_seq=219 ttl=64 time=0.573 ms
64 bytes from 10.2.0.9: icmp_seq=220 ttl=64 time=0.639 ms
64 bytes from 10.2.0.9: icmp_seq=221 ttl=64 time=0.612 ms
64 bytes from 10.2.0.9: icmp_seq=222 ttl=64 time=0.646 ms
64 bytes from 10.2.0.9: icmp_seq=223 ttl=64 time=0.586 ms
64 bytes from 10.2.0.9: icmp_seq=224 ttl=64 time=0.657 ms
64 bytes from 10.2.0.9: icmp_seq=225 ttl=64 time=0.640 ms
64 bytes from 10.2.0.9: icmp_seq=226 ttl=64 time=0.713 ms
64 bytes from 10.2.0.9: icmp_seq=227 ttl=64 time=0.690 ms
64 bytes from 10.2.0.9: icmp_seq=228 ttl=64 time=0.661 ms
64 bytes from 10.2.0.9: icmp_seq=229 ttl=64 time=0.730 ms
64 bytes from 10.2.0.9: icmp_seq=230 ttl=64 time=0.660 ms
64 bytes from 10.2.0.9: icmp_seq=231 ttl=64 time=0.691 ms
64 bytes from 10.2.0.9: icmp_seq=232 ttl=64 time=0.743 ms
64 bytes from 10.2.0.9: icmp_seq=233 ttl=64 time=0.605 ms
64 bytes from 10.2.0.9: icmp_seq=234 ttl=64 time=0.771 ms
64 bytes from 10.2.0.9: icmp_seq=235 ttl=64 time=0.651 ms
64 bytes from 10.2.0.9: icmp_seq=236 ttl=64 time=0.980 ms
64 bytes from 10.2.0.9: icmp_seq=237 ttl=64 time=0.690 ms
64 bytes from 10.2.0.9: icmp_seq=238 ttl=64 time=0.576 ms
64 bytes from 10.2.0.9: icmp_seq=239 ttl=64 time=0.622 ms
64 bytes from 10.2.0.9: icmp_seq=240 ttl=64 time=0.753 ms
64 bytes from 10.2.0.9: icmp_seq=241 ttl=64 time=0.741 ms
64 bytes from 10.2.0.9: icmp_seq=242 ttl=64 time=0.709 ms
64 bytes from 10.2.0.9: icmp_seq=243 ttl=64 time=0.716 ms
64 bytes from 10.2.0.9: icmp_seq=244 ttl=64 time=0.724 ms
64 bytes from 10.2.0.9: icmp_seq=245 ttl=64 time=0.671 ms
64 bytes from 10.2.0.9: icmp_seq=246 ttl=64 time=0.693 ms
64 bytes from 10.2.0.9: icmp_seq=247 ttl=64 time=0.693 ms
64 bytes from 10.2.0.9: icmp_seq=248 ttl=64 time=0.757 ms
64 bytes from 10.2.0.9: icmp_seq=249 ttl=64 time=0.670 ms
64 bytes from 10.2.0.9: icmp_seq=250 ttl=64 time=0.649 ms
64 bytes from 10.2.0.9: icmp_seq=251 ttl=64 time=0.660 ms
64 bytes from 10.2.0.9: icmp_seq=252 ttl=64 time=0.699 ms
64 bytes from 10.2.0.9: icmp_seq=253 ttl=64 time=0.749 ms
64 bytes from 10.2.0.9: icmp_seq=254 ttl=64 time=0.614 ms
64 bytes from 10.2.0.9: icmp_seq=255 ttl=64 time=0.620 ms
64 bytes from 10.2.0.9: icmp_seq=256 ttl=64 time=0.649 ms
64 bytes from 10.2.0.9: icmp_seq=257 ttl=64 time=0.778 ms
64 bytes from 10.2.0.9: icmp_seq=258 ttl=64 time=0.753 ms
64 bytes from 10.2.0.9: icmp_seq=259 ttl=64 time=0.713 ms
64 bytes from 10.2.0.9: icmp_seq=260 ttl=64 time=0.732 ms
64 bytes from 10.2.0.9: icmp_seq=261 ttl=64 time=0.687 ms
64 bytes from 10.2.0.9: icmp_seq=262 ttl=64 time=0.640 ms
64 bytes from 10.2.0.9: icmp_seq=263 ttl=64 time=0.747 ms
64 bytes from 10.2.0.9: icmp_seq=264 ttl=64 time=0.621 ms
64 bytes from 10.2.0.9: icmp_seq=265 ttl=64 time=0.700 ms
64 bytes from 10.2.0.9: icmp_seq=266 ttl=64 time=0.685 ms
64 bytes from 10.2.0.9: icmp_seq=267 ttl=64 time=0.611 ms
64 bytes from 10.2.0.9: icmp_seq=268 ttl=64 time=0.621 ms
64 bytes from 10.2.0.9: icmp_seq=269 ttl=64 time=0.777 ms
64 bytes from 10.2.0.9: icmp_seq=270 ttl=64 time=0.642 ms
64 bytes from 10.2.0.9: icmp_seq=271 ttl=64 time=0.771 ms
64 bytes from 10.2.0.9: icmp_seq=272 ttl=64 time=0.831 ms
64 bytes from 10.2.0.9: icmp_seq=273 ttl=64 time=0.766 ms
64 bytes from 10.2.0.9: icmp_seq=274 ttl=64 time=0.752 ms
64 bytes from 10.2.0.9: icmp_seq=275 ttl=64 time=0.735 ms
64 bytes from 10.2.0.9: icmp_seq=276 ttl=64 time=0.698 ms
64 bytes from 10.2.0.9: icmp_seq=277 ttl=64 time=0.741 ms
64 bytes from 10.2.0.9: icmp_seq=278 ttl=64 time=0.735 ms
64 bytes from 10.2.0.9: icmp_seq=279 ttl=64 time=0.587 ms
64 bytes from 10.2.0.9: icmp_seq=280 ttl=64 time=0.732 ms
64 bytes from 10.2.0.9: icmp_seq=281 ttl=64 time=0.647 ms
64 bytes from 10.2.0.9: icmp_seq=282 ttl=64 time=0.812 ms
64 bytes from 10.2.0.9: icmp_seq=283 ttl=64 time=0.589 ms
64 bytes from 10.2.0.9: icmp_seq=284 ttl=64 time=0.531 ms
64 bytes from 10.2.0.9: icmp_seq=285 ttl=64 time=0.618 ms
64 bytes from 10.2.0.9: icmp_seq=286 ttl=64 time=0.618 ms
64 bytes from 10.2.0.9: icmp_seq=287 ttl=64 time=0.549 ms
64 bytes from 10.2.0.9: icmp_seq=288 ttl=64 time=0.517 ms
64 bytes from 10.2.0.9: icmp_seq=289 ttl=64 time=0.720 ms
64 bytes from 10.2.0.9: icmp_seq=290 ttl=64 time=0.651 ms
64 bytes from 10.2.0.9: icmp_seq=291 ttl=64 time=0.777 ms
64 bytes from 10.2.0.9: icmp_seq=292 ttl=64 time=0.830 ms
64 bytes from 10.2.0.9: icmp_seq=293 ttl=64 time=0.753 ms
64 bytes from 10.2.0.9: icmp_seq=294 ttl=64 time=0.816 ms
64 bytes from 10.2.0.9: icmp_seq=295 ttl=64 time=0.707 ms

--- 10.2.0.9 ping statistics ---
295 packets transmitted, 295 received, 0% packet loss, time 59944ms
rtt min/avg/max/mdev = 0.429/0.668/1.017/0.104 ms
